# Problemsize Processors Tgid (parallel grid gen) Tsol (Solver only)  Ttot          T1           Tav    
1807548	      512        1499.36606801	          2996.01733398	 4495.38650692  47.90732896 29.7   (100 iterations)
25312735      960	 118.27704000	          379.37105799	 497.71126997   4.49285901 3.7     (100 iterations)   
446789359     2048       1387.91975999            2023.28957391  3411.28569901  26.48505890 20.0   (100 iterations) 
7166171845    4075       15417.49985652           3382.14115200  18799.84930361 441.64855071 160.0 (15 iterations)
