# linear elastizitaet Gridpoints processors Ttot Tcalc Telasti 
10510366	502     374.073409914970	225.331627011299	174.546079993248
401657291	1884	4346.630015969276 	2384.246641039848 	1727.168569087982	
874510716       4048	4073.628691077232       2270.175686001778       1724.211160063744
