# File created by ExPDE 
# UCD file format for AVS parallel 
# scalar value 
3105 7824 1 0 0
67 0.167737 0.434156 0.367551
68 0.300946 0.434156 0.367551
69 0.434156 0.434156 0.367551
70 0.567366 0.434156 0.367551
71 0.700575 0.434156 0.367551
72 0.833785 0.434156 0.367551
73 0.966995 0.434156 0.367551
74 0.500761 0.034527 0.633971
75 0.500761 0.567366 0.367551
76 0.234342 0.567366 0.367551
77 0.76718 0.567366 0.367551
78 0.101132 0.567366 0.367551
79 0.367551 0.567366 0.367551
80 0.633971 0.567366 0.367551
81 0.434156 0.034527 0.633971
82 0.90039 0.567366 0.367551
83 0.567366 0.034527 0.633971
84 0.034527 0.567366 0.367551
85 0.167737 0.567366 0.367551
86 0.300946 0.567366 0.367551
87 0.434156 0.567366 0.367551
88 0.567366 0.567366 0.367551
89 0.700575 0.567366 0.367551
90 0.833785 0.567366 0.367551
91 0.966995 0.567366 0.367551
92 0.500761 0.167737 0.633971
93 0.234342 0.167737 0.633971
94 0.76718 0.167737 0.633971
95 0.367551 0.167737 0.633971
96 0.633971 0.167737 0.633971
97 0.500761 0.700575 0.367551
98 0.234342 0.700575 0.367551
99 0.76718 0.700575 0.367551
100 0.101132 0.700575 0.367551
101 0.167737 0.167737 0.633971
102 0.367551 0.700575 0.367551
103 0.300946 0.167737 0.633971
104 0.633971 0.700575 0.367551
105 0.434156 0.167737 0.633971
106 0.90039 0.700575 0.367551
107 0.567366 0.167737 0.633971
108 0.700575 0.167737 0.633971
109 0.833785 0.167737 0.633971
110 0.167737 0.700575 0.367551
111 0.300946 0.700575 0.367551
112 0.434156 0.700575 0.367551
113 0.567366 0.700575 0.367551
114 0.700575 0.700575 0.367551
115 0.833785 0.700575 0.367551
116 0.500761 0.300946 0.633971
117 0.234342 0.300946 0.633971
118 0.76718 0.300946 0.633971
119 0.101132 0.300946 0.633971
120 0.367551 0.300946 0.633971
121 0.633971 0.300946 0.633971
122 0.90039 0.300946 0.633971
123 0.500761 0.833785 0.367551
124 0.234342 0.833785 0.367551
125 0.76718 0.833785 0.367551
126 0.167737 0.300946 0.633971
127 0.367551 0.833785 0.367551
128 0.300946 0.300946 0.633971
129 0.633971 0.833785 0.367551
130 0.434156 0.300946 0.633971
131 0.567366 0.300946 0.633971
132 0.700575 0.300946 0.633971
133 0.833785 0.300946 0.633971
134 0.167737 0.833785 0.367551
135 0.300946 0.833785 0.367551
136 0.434156 0.833785 0.367551
137 0.567366 0.833785 0.367551
138 0.700575 0.833785 0.367551
139 0.833785 0.833785 0.367551
140 0.500761 0.434156 0.633971
141 0.234342 0.434156 0.633971
142 0.76718 0.434156 0.633971
143 0.101132 0.434156 0.633971
144 0.367551 0.434156 0.633971
145 0.633971 0.434156 0.633971
146 0.90039 0.434156 0.633971
147 0.500761 0.966995 0.367551
148 0.034527 0.434156 0.633971
149 0.167737 0.434156 0.633971
150 0.300946 0.434156 0.633971
151 0.434156 0.434156 0.633971
152 0.567366 0.434156 0.633971
153 0.700575 0.434156 0.633971
154 0.833785 0.434156 0.633971
155 0.966995 0.434156 0.633971
156 0.434156 0.966995 0.367551
157 0.567366 0.966995 0.367551
158 0.500761 0.567366 0.633971
159 0.234342 0.567366 0.633971
160 0.76718 0.567366 0.633971
161 0.101132 0.567366 0.633971
162 0.367551 0.567366 0.633971
163 0.633971 0.567366 0.633971
164 0.90039 0.567366 0.633971
165 0.034527 0.567366 0.633971
166 0.167737 0.567366 0.633971
167 0.300946 0.567366 0.633971
168 0.434156 0.567366 0.633971
169 0.567366 0.567366 0.633971
170 0.700575 0.567366 0.633971
171 0.833785 0.567366 0.633971
172 0.966995 0.567366 0.633971
173 0.500761 0.700575 0.633971
174 0.234342 0.700575 0.633971
175 0.76718 0.700575 0.633971
176 0.101132 0.700575 0.633971
177 0.367551 0.700575 0.633971
178 0.633971 0.700575 0.633971
179 0.90039 0.700575 0.633971
180 0.167737 0.700575 0.633971
181 0.300946 0.700575 0.633971
182 0.434156 0.700575 0.633971
183 0.567366 0.700575 0.633971
184 0.700575 0.700575 0.633971
185 0.833785 0.700575 0.633971
186 0.500761 0.300946 0.90039
187 0.367551 0.300946 0.90039
188 0.633971 0.300946 0.90039
189 0.500761 0.833785 0.633971
190 0.234342 0.833785 0.633971
191 0.76718 0.833785 0.633971
192 0.367551 0.833785 0.633971
193 0.300946 0.300946 0.90039
194 0.633971 0.833785 0.633971
195 0.434156 0.300946 0.90039
196 0.567366 0.300946 0.90039
197 0.700575 0.300946 0.90039
198 0.167737 0.833785 0.633971
199 0.300946 0.833785 0.633971
200 0.434156 0.833785 0.633971
201 0.567366 0.833785 0.633971
202 0.700575 0.833785 0.633971
203 0.833785 0.833785 0.633971
204 0.500761 0.434156 0.90039
205 0.234342 0.434156 0.90039
206 0.76718 0.434156 0.90039
207 0.367551 0.434156 0.90039
208 0.633971 0.434156 0.90039
209 0.500761 0.966995 0.633971
210 0.300946 0.434156 0.90039
211 0.434156 0.434156 0.90039
212 0.567366 0.434156 0.90039
213 0.700575 0.434156 0.90039
214 0.434156 0.966995 0.633971
215 0.567366 0.966995 0.633971
216 0.500761 0.567366 0.90039
217 0.234342 0.567366 0.90039
218 0.76718 0.567366 0.90039
219 0.367551 0.567366 0.90039
220 0.633971 0.567366 0.90039
221 0.300946 0.567366 0.90039
222 0.434156 0.567366 0.90039
223 0.567366 0.567366 0.90039
224 0.700575 0.567366 0.90039
225 0.500761 0.700575 0.90039
226 0.367551 0.700575 0.90039
227 0.633971 0.700575 0.90039
228 0.300946 0.700575 0.90039
229 0.434156 0.700575 0.90039
230 0.567366 0.700575 0.90039
231 0.700575 0.700575 0.90039
232 0.500761 0.500761 0.500761
233 0.234342 0.500761 0.500761
234 0.76718 0.500761 0.500761
235 0.101132 0.500761 0.500761
236 0.367551 0.500761 0.500761
237 0.633971 0.500761 0.500761
238 0.90039 0.500761 0.500761
239 0.034527 0.500761 0.500761
240 0.167737 0.500761 0.500761
241 0.300946 0.500761 0.500761
242 0.434156 0.500761 0.500761
243 0.567366 0.500761 0.500761
244 0.700575 0.500761 0.500761
245 0.833785 0.500761 0.500761
246 0.966995 0.500761 0.500761
247 0.500761 0.234342 0.500761
248 0.234342 0.234342 0.500761
249 0.76718 0.234342 0.500761
250 0.101132 0.234342 0.500761
251 0.367551 0.234342 0.500761
252 0.633971 0.234342 0.500761
253 0.90039 0.234342 0.500761
254 0.167737 0.234342 0.500761
255 0.300946 0.234342 0.500761
256 0.434156 0.234342 0.500761
257 0.567366 0.234342 0.500761
258 0.700575 0.234342 0.500761
259 0.833785 0.234342 0.500761
260 0.500761 0.76718 0.500761
261 0.234342 0.76718 0.500761
262 0.76718 0.76718 0.500761
263 0.101132 0.76718 0.500761
264 0.367551 0.76718 0.500761
265 0.633971 0.76718 0.500761
266 0.90039 0.76718 0.500761
267 0.167737 0.76718 0.500761
268 0.300946 0.76718 0.500761
269 0.434156 0.76718 0.500761
270 0.567366 0.76718 0.500761
271 0.700575 0.76718 0.500761
272 0.833785 0.76718 0.500761
273 0.500761 0.101132 0.500761
274 0.234342 0.101132 0.500761
275 0.76718 0.101132 0.500761
276 0.367551 0.101132 0.500761
277 0.633971 0.101132 0.500761
278 0.300946 0.101132 0.500761
279 0.434156 0.101132 0.500761
280 0.567366 0.101132 0.500761
281 0.700575 0.101132 0.500761
282 0.500761 0.500761 0.034527
283 0.367551 0.500761 0.034527
284 0.633971 0.500761 0.034527
285 0.434156 0.500761 0.034527
286 0.567366 0.500761 0.034527
287 0.500761 0.367551 0.500761
288 0.234342 0.367551 0.500761
289 0.76718 0.367551 0.500761
290 0.101132 0.367551 0.500761
291 0.367551 0.367551 0.500761
292 0.633971 0.367551 0.500761
293 0.90039 0.367551 0.500761
294 0.034527 0.367551 0.500761
295 0.167737 0.367551 0.500761
296 0.300946 0.367551 0.500761
297 0.434156 0.367551 0.500761
298 0.567366 0.367551 0.500761
299 0.700575 0.367551 0.500761
300 0.833785 0.367551 0.500761
301 0.966995 0.367551 0.500761
302 0.500761 0.633971 0.500761
303 0.234342 0.633971 0.500761
304 0.76718 0.633971 0.500761
305 0.101132 0.633971 0.500761
306 0.367551 0.633971 0.500761
307 0.633971 0.633971 0.500761
308 0.90039 0.633971 0.500761
309 0.034527 0.633971 0.500761
310 0.167737 0.633971 0.500761
311 0.300946 0.633971 0.500761
312 0.434156 0.633971 0.500761
313 0.567366 0.633971 0.500761
314 0.700575 0.633971 0.500761
315 0.833785 0.633971 0.500761
316 0.966995 0.633971 0.500761
317 0.500761 0.90039 0.500761
318 0.234342 0.90039 0.500761
319 0.76718 0.90039 0.500761
320 0.367551 0.90039 0.500761
321 0.633971 0.90039 0.500761
322 0.300946 0.90039 0.500761
323 0.434156 0.90039 0.500761
324 0.567366 0.90039 0.500761
325 0.700575 0.90039 0.500761
326 0.500761 0.500761 0.234342
327 0.234342 0.500761 0.234342
328 0.76718 0.500761 0.234342
329 0.101132 0.500761 0.234342
330 0.367551 0.500761 0.234342
331 0.633971 0.500761 0.234342
332 0.90039 0.500761 0.234342
333 0.167737 0.500761 0.234342
334 0.300946 0.500761 0.234342
335 0.434156 0.500761 0.234342
336 0.567366 0.500761 0.234342
337 0.700575 0.500761 0.234342
338 0.833785 0.500761 0.234342
339 0.500761 0.500761 0.167737
340 0.234342 0.500761 0.167737
341 0.76718 0.500761 0.167737
342 0.367551 0.500761 0.167737
343 0.633971 0.500761 0.167737
344 0.167737 0.500761 0.167737
345 0.300946 0.500761 0.167737
346 0.434156 0.500761 0.167737
347 0.567366 0.500761 0.167737
348 0.700575 0.500761 0.167737
349 0.833785 0.500761 0.167737
350 0.500761 0.500761 0.76718
351 0.234342 0.500761 0.76718
352 0.76718 0.500761 0.76718
353 0.101132 0.500761 0.76718
354 0.367551 0.500761 0.76718
355 0.633971 0.500761 0.76718
356 0.90039 0.500761 0.76718
357 0.500761 0.234342 0.234342
358 0.234342 0.234342 0.234342
359 0.76718 0.234342 0.234342
360 0.367551 0.234342 0.234342
361 0.167737 0.500761 0.76718
362 0.633971 0.234342 0.234342
363 0.300946 0.500761 0.76718
364 0.434156 0.500761 0.76718
365 0.567366 0.500761 0.76718
366 0.700575 0.500761 0.76718
367 0.833785 0.500761 0.76718
368 0.300946 0.234342 0.234342
369 0.434156 0.234342 0.234342
370 0.567366 0.234342 0.234342
371 0.700575 0.234342 0.234342
372 0.500761 0.500761 0.300946
373 0.234342 0.500761 0.300946
374 0.76718 0.500761 0.300946
375 0.101132 0.500761 0.300946
376 0.367551 0.500761 0.300946
377 0.633971 0.500761 0.300946
378 0.90039 0.500761 0.300946
379 0.500761 0.234342 0.167737
380 0.367551 0.234342 0.167737
381 0.167737 0.500761 0.300946
382 0.633971 0.234342 0.167737
383 0.300946 0.500761 0.300946
384 0.434156 0.500761 0.300946
385 0.567366 0.500761 0.300946
386 0.700575 0.500761 0.300946
387 0.833785 0.500761 0.300946
388 0.500761 0.76718 0.234342
389 0.234342 0.76718 0.234342
390 0.76718 0.76718 0.234342
391 0.300946 0.234342 0.167737
392 0.434156 0.234342 0.167737
393 0.567366 0.234342 0.167737
394 0.700575 0.234342 0.167737
395 0.367551 0.76718 0.234342
396 0.633971 0.76718 0.234342
397 0.300946 0.76718 0.234342
398 0.434156 0.76718 0.234342
399 0.567366 0.76718 0.234342
400 0.700575 0.76718 0.234342
401 0.500761 0.76718 0.167737
402 0.367551 0.76718 0.167737
403 0.633971 0.76718 0.167737
404 0.300946 0.76718 0.167737
405 0.434156 0.76718 0.167737
406 0.567366 0.76718 0.167737
407 0.700575 0.76718 0.167737
408 0.500761 0.234342 0.76718
409 0.234342 0.234342 0.76718
410 0.76718 0.234342 0.76718
411 0.367551 0.234342 0.76718
412 0.633971 0.234342 0.76718
413 0.300946 0.234342 0.76718
414 0.434156 0.234342 0.76718
415 0.567366 0.234342 0.76718
416 0.700575 0.234342 0.76718
417 0.500761 0.500761 0.434156
418 0.234342 0.500761 0.434156
419 0.76718 0.500761 0.434156
420 0.101132 0.500761 0.434156
421 0.367551 0.500761 0.434156
422 0.633971 0.500761 0.434156
423 0.90039 0.500761 0.434156
424 0.500761 0.234342 0.300946
425 0.234342 0.234342 0.300946
426 0.76718 0.234342 0.300946
427 0.034527 0.500761 0.434156
428 0.367551 0.234342 0.300946
429 0.167737 0.500761 0.434156
430 0.633971 0.234342 0.300946
431 0.300946 0.500761 0.434156
432 0.434156 0.500761 0.434156
433 0.567366 0.500761 0.434156
434 0.700575 0.500761 0.434156
435 0.833785 0.500761 0.434156
436 0.966995 0.500761 0.434156
437 0.500761 0.76718 0.76718
438 0.234342 0.76718 0.76718
439 0.76718 0.76718 0.76718
440 0.167737 0.234342 0.300946
441 0.300946 0.234342 0.300946
442 0.434156 0.234342 0.300946
443 0.567366 0.234342 0.300946
444 0.700575 0.234342 0.300946
445 0.367551 0.76718 0.76718
446 0.833785 0.234342 0.300946
447 0.633971 0.76718 0.76718
448 0.300946 0.76718 0.76718
449 0.434156 0.76718 0.76718
450 0.567366 0.76718 0.76718
451 0.700575 0.76718 0.76718
452 0.500761 0.76718 0.300946
453 0.234342 0.76718 0.300946
454 0.76718 0.76718 0.300946
455 0.367551 0.76718 0.300946
456 0.633971 0.76718 0.300946
457 0.167737 0.76718 0.300946
458 0.300946 0.76718 0.300946
459 0.434156 0.76718 0.300946
460 0.500761 0.367551 0.034527
461 0.567366 0.76718 0.300946
462 0.700575 0.76718 0.300946
463 0.833785 0.76718 0.300946
464 0.434156 0.367551 0.034527
465 0.567366 0.367551 0.034527
466 0.500761 0.633971 0.034527
467 0.434156 0.633971 0.034527
468 0.567366 0.633971 0.034527
469 0.500761 0.101132 0.234342
470 0.367551 0.101132 0.234342
471 0.633971 0.101132 0.234342
472 0.434156 0.101132 0.234342
473 0.567366 0.101132 0.234342
474 0.500761 0.500761 0.567366
475 0.234342 0.500761 0.567366
476 0.76718 0.500761 0.567366
477 0.101132 0.500761 0.567366
478 0.367551 0.500761 0.567366
479 0.633971 0.500761 0.567366
480 0.90039 0.500761 0.567366
481 0.500761 0.234342 0.434156
482 0.234342 0.234342 0.434156
483 0.76718 0.234342 0.434156
484 0.101132 0.234342 0.434156
485 0.034527 0.500761 0.567366
486 0.367551 0.234342 0.434156
487 0.167737 0.500761 0.567366
488 0.633971 0.234342 0.434156
489 0.300946 0.500761 0.567366
490 0.90039 0.234342 0.434156
491 0.500761 0.034527 0.500761
492 0.434156 0.500761 0.567366
493 0.567366 0.500761 0.567366
494 0.700575 0.500761 0.567366
495 0.833785 0.500761 0.567366
496 0.966995 0.500761 0.567366
497 0.367551 0.034527 0.500761
498 0.167737 0.234342 0.434156
499 0.633971 0.034527 0.500761
500 0.300946 0.234342 0.434156
501 0.434156 0.234342 0.434156
502 0.567366 0.234342 0.434156
503 0.700575 0.234342 0.434156
504 0.833785 0.234342 0.434156
505 0.434156 0.034527 0.500761
506 0.567366 0.034527 0.500761
507 0.500761 0.367551 0.234342
508 0.234342 0.367551 0.234342
509 0.76718 0.367551 0.234342
510 0.101132 0.367551 0.234342
511 0.367551 0.367551 0.234342
512 0.633971 0.367551 0.234342
513 0.90039 0.367551 0.234342
514 0.167737 0.367551 0.234342
515 0.300946 0.367551 0.234342
516 0.434156 0.367551 0.234342
517 0.567366 0.367551 0.234342
518 0.700575 0.367551 0.234342
519 0.833785 0.367551 0.234342
520 0.500761 0.76718 0.434156
521 0.234342 0.76718 0.434156
522 0.76718 0.76718 0.434156
523 0.101132 0.76718 0.434156
524 0.367551 0.76718 0.434156
525 0.633971 0.76718 0.434156
526 0.90039 0.76718 0.434156
527 0.500761 0.167737 0.500761
528 0.234342 0.167737 0.500761
529 0.76718 0.167737 0.500761
530 0.367551 0.167737 0.500761
531 0.167737 0.76718 0.434156
532 0.633971 0.167737 0.500761
533 0.300946 0.76718 0.434156
534 0.434156 0.76718 0.434156
535 0.500761 0.367551 0.167737
536 0.567366 0.76718 0.434156
537 0.700575 0.76718 0.434156
538 0.833785 0.76718 0.434156
539 0.234342 0.367551 0.167737
540 0.76718 0.367551 0.167737
541 0.167737 0.167737 0.500761
542 0.367551 0.367551 0.167737
543 0.300946 0.167737 0.500761
544 0.633971 0.367551 0.167737
545 0.434156 0.167737 0.500761
546 0.567366 0.167737 0.500761
547 0.700575 0.167737 0.500761
548 0.833785 0.167737 0.500761
549 0.500761 0.633971 0.234342
550 0.234342 0.633971 0.234342
551 0.76718 0.633971 0.234342
552 0.167737 0.367551 0.167737
553 0.300946 0.367551 0.167737
554 0.434156 0.367551 0.167737
555 0.567366 0.367551 0.167737
556 0.101132 0.633971 0.234342
557 0.700575 0.367551 0.167737
558 0.367551 0.633971 0.234342
559 0.833785 0.367551 0.167737
560 0.633971 0.633971 0.234342
561 0.90039 0.633971 0.234342
562 0.167737 0.633971 0.234342
563 0.300946 0.633971 0.234342
564 0.434156 0.633971 0.234342
565 0.567366 0.633971 0.234342
566 0.700575 0.633971 0.234342
567 0.833785 0.633971 0.234342
568 0.500761 0.300946 0.500761
569 0.234342 0.300946 0.500761
570 0.76718 0.300946 0.500761
571 0.101132 0.300946 0.500761
572 0.367551 0.300946 0.500761
573 0.633971 0.300946 0.500761
574 0.90039 0.300946 0.500761
575 0.500761 0.633971 0.167737
576 0.234342 0.633971 0.167737
577 0.76718 0.633971 0.167737
578 0.167737 0.300946 0.500761
579 0.367551 0.633971 0.167737
580 0.300946 0.300946 0.500761
581 0.633971 0.633971 0.167737
582 0.434156 0.300946 0.500761
583 0.567366 0.300946 0.500761
584 0.700575 0.300946 0.500761
585 0.833785 0.300946 0.500761
586 0.500761 0.90039 0.234342
587 0.167737 0.633971 0.167737
588 0.300946 0.633971 0.167737
589 0.434156 0.633971 0.167737
590 0.567366 0.633971 0.167737
591 0.700575 0.633971 0.167737
592 0.367551 0.90039 0.234342
593 0.833785 0.633971 0.167737
594 0.633971 0.90039 0.234342
595 0.434156 0.90039 0.234342
596 0.567366 0.90039 0.234342
597 0.500761 0.434156 0.500761
598 0.234342 0.434156 0.500761
599 0.76718 0.434156 0.500761
600 0.101132 0.434156 0.500761
601 0.367551 0.434156 0.500761
602 0.633971 0.434156 0.500761
603 0.90039 0.434156 0.500761
604 0.500761 0.101132 0.76718
605 0.034527 0.434156 0.500761
606 0.167737 0.434156 0.500761
607 0.300946 0.434156 0.500761
608 0.434156 0.434156 0.500761
609 0.567366 0.434156 0.500761
610 0.700575 0.434156 0.500761
611 0.367551 0.101132 0.76718
612 0.833785 0.434156 0.500761
613 0.633971 0.101132 0.76718
614 0.966995 0.434156 0.500761
615 0.434156 0.101132 0.76718
616 0.567366 0.101132 0.76718
617 0.500761 0.500761 0.700575
618 0.234342 0.500761 0.700575
619 0.76718 0.500761 0.700575
620 0.101132 0.500761 0.700575
621 0.367551 0.500761 0.700575
622 0.633971 0.500761 0.700575
623 0.90039 0.500761 0.700575
624 0.500761 0.234342 0.567366
625 0.234342 0.234342 0.567366
626 0.76718 0.234342 0.567366
627 0.101132 0.234342 0.567366
628 0.367551 0.234342 0.567366
629 0.167737 0.500761 0.700575
630 0.633971 0.234342 0.567366
631 0.300946 0.500761 0.700575
632 0.90039 0.234342 0.567366
633 0.434156 0.500761 0.700575
634 0.567366 0.500761 0.700575
635 0.700575 0.500761 0.700575
636 0.833785 0.500761 0.700575
637 0.167737 0.234342 0.567366
638 0.300946 0.234342 0.567366
639 0.434156 0.234342 0.567366
640 0.500761 0.567366 0.500761
641 0.567366 0.234342 0.567366
642 0.500761 0.101132 0.300946
643 0.700575 0.234342 0.567366
644 0.833785 0.234342 0.567366
645 0.234342 0.567366 0.500761
646 0.76718 0.567366 0.500761
647 0.101132 0.567366 0.500761
648 0.367551 0.567366 0.500761
649 0.367551 0.101132 0.300946
650 0.633971 0.567366 0.500761
651 0.633971 0.101132 0.300946
652 0.90039 0.567366 0.500761
653 0.500761 0.367551 0.76718
654 0.234342 0.367551 0.76718
655 0.76718 0.367551 0.76718
656 0.034527 0.567366 0.500761
657 0.167737 0.567366 0.500761
658 0.300946 0.567366 0.500761
659 0.300946 0.101132 0.300946
660 0.434156 0.567366 0.500761
661 0.434156 0.101132 0.300946
662 0.567366 0.567366 0.500761
663 0.567366 0.101132 0.300946
664 0.101132 0.367551 0.76718
665 0.700575 0.567366 0.500761
666 0.700575 0.101132 0.300946
667 0.367551 0.367551 0.76718
668 0.833785 0.567366 0.500761
669 0.633971 0.367551 0.76718
670 0.966995 0.567366 0.500761
671 0.90039 0.367551 0.76718
672 0.167737 0.367551 0.76718
673 0.300946 0.367551 0.76718
674 0.434156 0.367551 0.76718
675 0.567366 0.367551 0.76718
676 0.700575 0.367551 0.76718
677 0.833785 0.367551 0.76718
678 0.500761 0.76718 0.567366
679 0.234342 0.76718 0.567366
680 0.76718 0.76718 0.567366
681 0.101132 0.76718 0.567366
682 0.367551 0.76718 0.567366
683 0.633971 0.76718 0.567366
684 0.90039 0.76718 0.567366
685 0.167737 0.76718 0.567366
686 0.300946 0.76718 0.567366
687 0.434156 0.76718 0.567366
688 0.500761 0.700575 0.500761
689 0.567366 0.76718 0.567366
690 0.500761 0.367551 0.300946
691 0.700575 0.76718 0.567366
692 0.833785 0.76718 0.567366
693 0.234342 0.700575 0.500761
694 0.234342 0.367551 0.300946
695 0.76718 0.700575 0.500761
696 0.76718 0.367551 0.300946
697 0.101132 0.700575 0.500761
698 0.101132 0.367551 0.300946
699 0.367551 0.700575 0.500761
700 0.367551 0.367551 0.300946
701 0.633971 0.700575 0.500761
702 0.633971 0.367551 0.300946
703 0.90039 0.700575 0.500761
704 0.90039 0.367551 0.300946
705 0.500761 0.633971 0.76718
706 0.234342 0.633971 0.76718
707 0.76718 0.633971 0.76718
708 0.167737 0.700575 0.500761
709 0.167737 0.367551 0.300946
710 0.300946 0.700575 0.500761
711 0.300946 0.367551 0.300946
712 0.434156 0.700575 0.500761
713 0.434156 0.367551 0.300946
714 0.567366 0.700575 0.500761
715 0.567366 0.367551 0.300946
716 0.101132 0.633971 0.76718
717 0.700575 0.700575 0.500761
718 0.700575 0.367551 0.300946
719 0.367551 0.633971 0.76718
720 0.833785 0.700575 0.500761
721 0.833785 0.367551 0.300946
722 0.633971 0.633971 0.76718
723 0.90039 0.633971 0.76718
724 0.167737 0.633971 0.76718
725 0.300946 0.633971 0.76718
726 0.434156 0.633971 0.76718
727 0.567366 0.633971 0.76718
728 0.700575 0.633971 0.76718
729 0.833785 0.633971 0.76718
730 0.500761 0.833785 0.500761
731 0.500761 0.633971 0.300946
732 0.234342 0.833785 0.500761
733 0.234342 0.633971 0.300946
734 0.76718 0.833785 0.500761
735 0.76718 0.633971 0.300946
736 0.101132 0.633971 0.300946
737 0.367551 0.833785 0.500761
738 0.367551 0.633971 0.300946
739 0.633971 0.833785 0.500761
740 0.633971 0.633971 0.300946
741 0.90039 0.633971 0.300946
742 0.500761 0.90039 0.76718
743 0.167737 0.833785 0.500761
744 0.167737 0.633971 0.300946
745 0.300946 0.833785 0.500761
746 0.300946 0.633971 0.300946
747 0.434156 0.833785 0.500761
748 0.434156 0.633971 0.300946
749 0.567366 0.833785 0.500761
750 0.567366 0.633971 0.300946
751 0.700575 0.833785 0.500761
752 0.700575 0.633971 0.300946
753 0.367551 0.90039 0.76718
754 0.833785 0.833785 0.500761
755 0.833785 0.633971 0.300946
756 0.633971 0.90039 0.76718
757 0.434156 0.90039 0.76718
758 0.567366 0.90039 0.76718
759 0.500761 0.966995 0.500761
760 0.500761 0.90039 0.300946
761 0.367551 0.966995 0.500761
762 0.367551 0.90039 0.300946
763 0.633971 0.966995 0.500761
764 0.633971 0.90039 0.300946
765 0.300946 0.90039 0.300946
766 0.434156 0.966995 0.500761
767 0.434156 0.90039 0.300946
768 0.567366 0.966995 0.500761
769 0.567366 0.90039 0.300946
770 0.700575 0.90039 0.300946
771 0.500761 0.500761 0.833785
772 0.234342 0.500761 0.833785
773 0.76718 0.500761 0.833785
774 0.367551 0.500761 0.833785
775 0.633971 0.500761 0.833785
776 0.500761 0.234342 0.700575
777 0.234342 0.234342 0.700575
778 0.76718 0.234342 0.700575
779 0.367551 0.234342 0.700575
780 0.167737 0.500761 0.833785
781 0.633971 0.234342 0.700575
782 0.300946 0.500761 0.833785
783 0.434156 0.500761 0.833785
784 0.567366 0.500761 0.833785
785 0.700575 0.500761 0.833785
786 0.833785 0.500761 0.833785
787 0.167737 0.234342 0.700575
788 0.300946 0.234342 0.700575
789 0.434156 0.234342 0.700575
790 0.500761 0.101132 0.434156
791 0.567366 0.234342 0.700575
792 0.700575 0.234342 0.700575
793 0.833785 0.234342 0.700575
794 0.234342 0.101132 0.434156
795 0.76718 0.101132 0.434156
796 0.367551 0.101132 0.434156
797 0.633971 0.101132 0.434156
798 0.300946 0.101132 0.434156
799 0.434156 0.101132 0.434156
800 0.567366 0.101132 0.434156
801 0.700575 0.101132 0.434156
802 0.500761 0.76718 0.700575
803 0.234342 0.76718 0.700575
804 0.76718 0.76718 0.700575
805 0.367551 0.76718 0.700575
806 0.633971 0.76718 0.700575
807 0.167737 0.76718 0.700575
808 0.300946 0.76718 0.700575
809 0.434156 0.76718 0.700575
810 0.500761 0.367551 0.434156
811 0.567366 0.76718 0.700575
812 0.700575 0.76718 0.700575
813 0.833785 0.76718 0.700575
814 0.234342 0.367551 0.434156
815 0.76718 0.367551 0.434156
816 0.101132 0.367551 0.434156
817 0.367551 0.367551 0.434156
